SKU,Current Stock,Risk Score,Risk Level,Inventory Status,Expected Risk Level,Risk Level Correct,Expected Inventory Status,Inventory Status Correct,Overall Correct
1007,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,257,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,354,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,311,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,203,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,240,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,271,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,349,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,323,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,371,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,249,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,293,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,447,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,356,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,376,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,273,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,382,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,278,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,274,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,251,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,267,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,293,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,313,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1020,250,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,254,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,242,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,404,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,431,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,285,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,219,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,343,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,299,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,244,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,212,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,351,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,299,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,405,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,387,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,399,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,359,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1052,275,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,273,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,225,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,277,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,365,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,341,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,271,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,145,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,272,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,265,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,311,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,304,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,352,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,313,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,297,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,251,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,192,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,253,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,267,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,224,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,427,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,365,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,93,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,195,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,444,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,318,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,326,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,208,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1020,277,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,308,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,336,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,275,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,351,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,116,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,245,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,311,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,266,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,332,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,244,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,325,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,207,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,292,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,206,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,61,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,109,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,58,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,109,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,57,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,98,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,59,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,65,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,56,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,47,70.0,HIGH,Low,HIGH,True,Low,True,True
1031,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,56,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,50,70.0,HIGH,Low,HIGH,True,Low,True,True
1039,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,61,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,48,70.0,HIGH,Low,HIGH,True,Low,True,True
1100,39,70.0,HIGH,Low,HIGH,True,Low,True,True
1159,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,59,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,50,70.0,HIGH,Low,HIGH,True,Low,True,True
1022,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,110,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,45,70.0,HIGH,Low,HIGH,True,Low,True,True
1138,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,58,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,83,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,71,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,169,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,40,70.0,HIGH,Low,HIGH,True,Low,True,True
1029,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,76,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,93,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,219,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,45,70.0,HIGH,Low,HIGH,True,Low,True,True
1055,65,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,78,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1026,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,125,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,165,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,117,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,46,70.0,HIGH,Low,HIGH,True,Low,True,True
1145,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,81,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
